;Index;name;min_salary;max_salary;company;published_at;description;conditions;requirement;responsibility;key_skills;id;days;city_Екатеринбург;city_Москва;city_Новосибирск;city_Санкт-Петербург;city_Тюмень;min_experience_0;min_experience_1;min_experience_3;min_experience_6;schedule_Гибкий график;schedule_Полный день;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость; 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот; 1С: Зарплата и управление персоналом;1С: Бухгалтерия; 1С: Управление Производственным Предприятием; 1C: Бухгалтерия; PHP;Другие навыки
76;5;Программист 1C;1.0;1.0;Страна Девелопмент;2019-11-18T08:51:47+0300;Обязанности:  Доработка системы 1С – конфигурация:  «Управление строительной организацией 2», «Документооборот 2.1»  Формирование отчётности с использованием СКД  Требования:  Опыт разработки в системе 1С Знание языка запросов Разработка печатных форм Опыт оценки трудозатрат задачи Нацеленность на результат Работа в режиме многозадачности Соблюдение сроков реализации задач  Высокая обучаемость Сертификация 1С приветствуется.  Условия:  Стабильная заработная плата Оформление по ТК РФ Работа в быстрорастущей компании График работы 5/2, с 9.00 до 18.00 ;  Стабильная заработная плата Оформление по ТК РФ Работа в быстрорастущей компании График работы 5/2, с 9.00 до 18.00 ;Опыт разработки в системе 1С. Знание языка запросов. Разработка печатных форм. Опыт оценки трудозатрат задачи. Нацеленность на результат. ;Доработка системы 1С – конфигурация: Формирование отчётности с использованием СКД.;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";370;0.07407407407407407;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
77;19;Программист-разработчик 1С;1.0;1.0;Avis Logistics;2019-11-08T05:52:12+0300;"ТРЕБУЕТСЯ РАЗРАБОТЧИК ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ НА ПЛАТФОРМЕ 1С Проработав более 15 лет программистом, я все это время мечтал увидеть именно такое объявление… Теперь у меня есть возможность сформировать Команду, где программист может быть СЧАСТЛИВЫМ! ))) Дорогие коллеги! Я открываю отдел разработки ПО для службы курьерской доставки Avis Logistics в г. Тюмень и приглашаю вас в Команду творческих программистов, которые:  не боятся шевелить Мозгом (решать ёмкие, интересные и сложные задачи); ценят свободу и время (как своё, так и наше); любят по вечерам пить пиво и играть в Counter-Strike.  Требования:  вовремя выполненные задачи/проекты; адекватность; красивый КОД.  Прошу не беспокоить соискателей, не имеющих за плечами выполненных проектов и задач, которыми они могут гордиться (ничего личного, просто пива лишнего нет…) Анти-требования:  наличие кучи сертификатов и дипломов (всё это НЕ показательно); наличие синдромов «дилетанта» и «дауна» (прошу не беспокоить); пессимизм и занудство.  Условия:   комфортный, уютный офис в стиле «всё для людей»; почти свободный график работы, 5/2; чай, кофе, сон в рабочее время приветствуются; уважение к Вашей персоне!  Ну, кто с нами?..";"   комфортный, уютный офис в стиле «всё для людей»; почти свободный график работы, 5/2; чай, кофе, сон в рабочее время приветствуются; уважение к Вашей персоне!  Ну, кто с нами?..";Красивый КОД. Наличие кучи сертификатов и дипломов (всё это НЕ показательно). Наличие синдромов «дилетанта» и «дауна» (прошу не беспокоить). ;Вовремя выполненные задачи/проекты.;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";379;0.4444444444444444;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
78;30;Программист 1С;1.0;1.0;Фадеев Александр Валерьевич;2019-11-20T08:45:14+0300;"Компания «Фаворит» приглашает на вакансию программиста 1C   Задачи:  Проектирование, разработка и программирование на платформе 1C:Предприятие 8; Подготовка технических заданий; Взаимодействие с ключевыми лицами компании-заказчика; Подготовка отчетности по проекту.    Наши пожелания:  Опыт программирования и проектирования на платформе «1C:Предприятие 8»; Опыт работы с БД MS SQL Понимание основ бухгалтерского и управленческого учета; Понимание типовых бизнес-процессов в предметной области (производство, строительство, торговля, сфера услуг и т.д.); Наличие сертификатов фирмы 1C будет преимуществом; Стремление к профессиональному росту в сфере программирования и внедрения программных решений. Знание других языков программирования будет преимуществом    Мы готовы предложить:  Интересные задачи, участие в различных крупных проектах; Возможности профессионального и карьерного роста; Повышение квалификации: корпоративные курсы, семинары, тренинги, возможность получить сертификаты 1C; Уровень заработной платы будет зависеть от вашей квалификации, ответственности, самостоятельности и готовности решать сложные, интересные задачи; График работы 5/2, сб, вс – выходной (возможность работать на дому с частичным посещением офиса) Возможна проектная работа. Оформление по ТК РФ; ";;Опыт программирования и проектирования на платформе «1C:Предприятие 8». Опыт работы с БД MS SQL. Понимание основ бухгалтерского и...;"Проектирование, разработка и программирование на платформе &quot;1C:Предприятие 8&quot;. Подготовка технических заданий. Взаимодействие с ключевыми лицами компании-заказчика. ";"1С программирование; MS SQL; Автоматизация; Разработка ПО; Разработка технических заданий";382;0.0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
79;35;Ведущий разработчик/Разработчик 1С;1.0;1.0;Диалог Информационные Технологии;2019-11-20T16:30:09+0300;"Диалог ИТ – одна из компаний-лидеров в области автоматизации бизнес-процессов на платформе 1С. В связи с расширением портфеля проектов, мы ищем к себе в команду Ведущего разработчика/Разработчика 1С в департамент корпоративных проектов. Что тебе предстоит:  Решать серьезные и масштабные задачи на проектах внедрения в компаниях федерального уровня; Разбирать и оценивать требования для реализации поставленных задач; Программировать по техническому заданию; Консультировать аналитиков по архитектуре информационных систем на этапах обследования, анализа и моделирования; Помогать аналитикам в построении оптимального решения разрабатываемой архитектуры информационной системы на этапе разработки технического задания.  Нам важно:  Опыт программирования на 1С от 2 лет; Отличное знание платформы 1С:Предприятие 8 на уровне разработчика; Хорошее знание одной или нескольких типовых конфигураций: УПП, ERP, БП, ЗУП, УТ, КА; Умение дать экспертную оценку по технической структуре продукта.  Преимущества работы у нас:  Команда: дружная и экспертная, объединенная общей миссией и ценностями; Загрузка: стабильная на крупных и масштабных проектах; Зарплата: «белая», достойный оклад + премии за результативность + надбавка за новые сертификаты 1С; Профессиональный рост: доступ к корпоративной библиотеке 1С, получение сертификатов 1С за счет компании; Карьерный рост – реален, зависит от совершенствования твоих компетенций; Оформление: официальное, отпуск 28 календарных дней, оплачиваемые больничные, ДМС после года работы; График: можешь работать в офисе или удаленно из дома, 8-ми часовой гибкий рабочий день; Бонусы: вкусняшки по пятницам, летние и зимние выезды, безлимитный кофе, свежий чай и позитивная атмосфера.    Мы находимся в Санкт-Петербурге и рассматриваем кандидатов на удаленную занятость или готовых к релокации.";;Отличное знание платформы 1С:Предприятие 8 на уровне <highlighttext>разработчика</highlighttext>. Хорошее знание одной или нескольких типовых конфигураций: УПП, ERP, БП...;Решать серьезные и масштабные задачи на проектах внедрения в компаниях федерального уровня. Разбирать и оценивать требования для реализации поставленных задач. ;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";386;0.0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
80;48;Программист 1С ЗУП;1.0;1.0;Восток, Энергосбытовая компания;2019-11-19T10:27:30+0300;"«Энергосбытовая компания «Восток» (АО «ЭК «Восток») успешно работает в энергосбытовом секторе уже более пятнадцати лет и в настоящее время поставляет электроэнергию клиентам на территории десяти субъектов Российской Федерации.   Каждому сотруднику нашей компании предоставлена реальная возможность реализовать свой потенциал, получить ценный опыт работы, повысить свой статус в успешной команде профессионалов.       Чем предстоит заниматься?     Консультирование пользователей 1С;   Доработка конфигураций под требование компании;   Установка обновлений конфигураций ЗУП, БП.     Что мы ожидаем от будущего кандидата?     Опыт программирования на встроенном языке 1С, 8.2, 8.3;   Опыт сопровождения и доработки 1С: Зарплата и Управление Персоналом 2.5, Зарплата и Управление Персоналом 3.1, Бухгалтерия Предприятия 3.0, Бухгалтерия предприятий 2.0;   Опыт обновления типовых и нетиповых БД.     Будет большим преимуществом, если:     Есть знание основ бухгалтерского учета и основ расчета заработной платы;   Имеются сертификаты от фирмы 1С.   Опыт командной разработки.     Мы постарались создать все условия для продуктивной и интересной работы:     Официальное трудоустройство согласно ТК РФ;   Стабильный, а главное полностью официальный доход;   Комфортное рабочее место в современном бизнес-центре Golf;   Реальный карьерный рост в крупнейшей компании;   Атмосфера взаимопомощи и дружелюбия;   Работа в команде профессионалов в атмосфере взаимопомощи и поддержки;   Классическая пятидневка с фиксированными выходными;   График работы: с 8-00 до 17-00;   Трудоустройство согласно ТК РФ;   Обучение за счет предприятия;   Множество интересных задач, в решении которых вы можете принять полноправное участие.     ВАЖНО! Уровень заработной платы, который зависит от технических знаний и навыков (регулярные пересмотры при повышении результатов и качества работы).   А также в качестве бонуса:     Частичная компенсация занятий спортом (тренажерный зал, фитнес, бассейн);   Забота о здоровье: соц. пакет и бесплатные мед. обследования, ДМС;   Подарки в честь значимых событий в жизни сотрудников: рождение ребенка, свадьба, подарки детям на Новый Год.         Если Вы ищите стабильную и интересную работу, то будем рады Вашим резюме!   Срок рассмотрения вакансий ограничен!    ";;Опыт программирования на встроенном языке 1С, 8.2, 8.3. Опыт сопровождения и доработки 1С: Зарплата и Управление...;Консультирование пользователей 1С. Доработка конфигураций под требование компании. Установка обновлений конфигураций ЗУП, БП.;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";389;0.037037037037037035;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
81;59;Программист 1С;1.0;1.0;Восток, Энергосбытовая компания;2019-11-19T06:28:57+0300;"«Энергосбытовая компания «Восток» (АО «ЭК «Восток») успешно работает в энергосбытовом секторе уже более пятнадцати лет и в настоящее время поставляет электроэнергию клиентам на территории десяти субъектов Российской Федерации. Каждому сотруднику нашей компании предоставлена реальная возможность реализовать свой потенциал, получить ценный опыт работы, повысить свой статус в успешной команде профессионалов. Чем предстоит заниматься?   Разработка новой корпоративной системы на платформе 1С Предприятие;   Разработка нового функционала и корректировка имеющегося в корпоративных информационных системах на платформе 1С Предприятие;   Регистрация, обнаружение и исправление технических ошибок в обслуживаемых программных комплексах на платформе 1С Предприятие;   Программное сопровождение информационных систем на платформе 1С Предприятие;   Составление спецификации на разрабатываемый программный комплекс или его часть;   Выполнение регламентных процедур, обменов данными для обслуживаемых программных комплексов на платформе 1С Предприятие.   Что мы ожидаем от будущего кандидата?   Уверенные знания механизмов платформы 1С 8;   Умение писать и анализировать сложные запросы 1С;   Опыт и понимание принципов клиент-серверной разработки;   Опыт написания отчетов с использованием СКД;   Есть знания типовых алгоритмов разработки.   Будет большим преимуществом, если:   Есть опыт работы с управляемыми формами;   Есть опыт работы с механизмами интеграции (Web-сервисы, HTTP-сервисы и др.);   Есть опыт работы с механизмом бизнес-процессов платформы 1С;   Вы пишите хорошо читаемый, структурированный и понятный код.   Мы постарались создать все условия для продуктивной и интересной работы:   Официальное трудоустройство согласно ТК РФ;   Стабильный, а главное полностью официальный доход;   Комфортное рабочее место в современном бизнес-центре Golf;   Реальный карьерный рост в крупнейшей компании;   Атмосфера взаимопомощи и дружелюбия;   Работа в команде профессионалов в атмосфере взаимопомощи и поддержки;   Классическая пятидневка с фиксированными выходными;   График работы: с 8-00 до 17-00;   Обучение за счет предприятия;   Множество интересных задач, в решении которых вы можете принять полноправное участие.   ВАЖНО! Уровень заработной платы, который зависит от технических знаний и навыков (регулярные пересмотры при повышении результатов и качества работы). А также в качестве бонуса:   Частичная компенсация занятий спортом (тренажерный зал, фитнес, бассейн);   Забота о здоровье: соц. пакет и бесплатные мед. обследования, ДМС;   Подарки в честь значимых событий в жизни сотрудников: рождение ребенка, свадьба, подарки детям на Новый Год.   Если Вы ищите стабильную и интересную работу, то будем рады Вашим резюме! Срок рассмотрения вакансий ограничен!";;Уверенные знания механизмов платформы 1С 8. Умение писать и анализировать сложные запросы 1С. Опыт и понимание принципов клиент...;Разработка новой корпоративной системы на платформе 1С Предприятие. Разработка нового функционала и корректировка имеющегося в корпоративных информационных системах на...;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";393;0.037037037037037035;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
82;69;Программист 1С Бухгалтерия;1.0;1.0;Восток, Энергосбытовая компания;2019-11-19T06:28:49+0300;"      «Энергосбытовая компания «Восток» (АО «ЭК «Восток») успешно работает в энергосбытовом секторе уже более пятнадцати лет и в настоящее время поставляет электроэнергию клиентам на территории десяти субъектов Российской Федерации. Каждому сотруднику нашей компании предоставлена реальная возможность реализовать свой потенциал, получить ценный опыт работы, повысить свой статус в успешной команде профессионалов.   Чем предстоит заниматься?     Консультирование пользователей 1С;   Доработка конфигураций под требование компании;   Установка обновлений конфигураций ЗУП, БП.     Что мы ожидаем от будущего кандидата?     Опыт программирования на встроенном языке 1С, 8.2, 8.3;   Опыт сопровождения и доработки 1С: Зарплата и Управление Персоналом 2.5, Зарплата и Управление Персоналом 3.1, Бухгалтерия Предприятия 3.0, Бухгалтерия предприятий 2.0;   Опыт обновления типовых и нетиповых БД.   Будет большим преимуществом, если:     Есть знание основ бухгалтерского учета и основ расчета заработной платы;   Имеются сертификаты от фирмы 1С;   Есть опыт командной разработки.   Мы постарались создать все условия для продуктивной и интересной работы:  Официальное трудоустройство согласно ТК РФ; Стабильный, а главное полностью официальный доход; Комфортное рабочее место в современном бизнес-центре Golf; Реальный карьерный рост в крупнейшей компании; Атмосфера взаимопомощи и дружелюбия; Работа в команде профессионалов в атмосфере взаимопомощи и поддержки; Классическая пятидневка с фиксированными выходными; График работы: с 8-00 до 17-00; Обучение за счет предприятия; Множество интересных задач, в решении которых вы можете принять полноправное участие.  ВАЖНО! Уровень заработной платы, который зависит от технических знаний и навыков (регулярные пересмотры при повышении результатов и качества работы).   А также в качестве бонуса:  Частичная компенсация занятий спортом (тренажерный зал, фитнес, бассейн);  Забота о здоровье: соц. пакет и бесплатные мед. обследования, ДМС;   Подарки в честь значимых событий в жизни сотрудников: рождение ребенка, свадьба, подарки детям на Новый год.    Если Вы ищите стабильную и интересную работу, то будем рады Вашим резюме!        ";;Опыт программирования на встроенном языке 1С, 8.2, 8.3. Опыт сопровождения и доработки 1С: Зарплата и Управление...;Консультирование пользователей 1С. Доработка конфигураций под требование компании. Установка обновлений конфигураций ЗУП, БП.;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";394;0.037037037037037035;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
83;77;Ведущий инженер-программист 1С отдела разработки отраслевого программного обеспечения;1.0;1.0;Сибирско - Уральская энергетическая компания;2019-11-18T07:28:30+0300;Обязанности - Проектирование, доработка нетиповых конфигураций в среде 1С:Предприятие 8.3 - Создание отчётов, обработок, web-сервисов - Реализация обмена данными между базами 1С и другими информационными системами Общие требования - Высшее профильное образование - Опыт работы с аналогичным функционалом не менее 2-х лет - Уверенное знание языка программирования и запросов 1С - Наличие навыков работы с управляемыми формами, СКД и БСП - Опыт командной работы Будет плюсом - Опыт использования гибких методологий разработки (Agile/Scrum) - Алгоритмическое мышление - Опыт обработки больших объёмов данных Условия:  Пятидневная рабочая неделя, суббота, воскресенье-выходные дни Время работы с 8.00 до 17.00, обеденный перерыв с 12.00 до 13.00 Расширенный соц.пакет ;  Пятидневная рабочая неделя, суббота, воскресенье-выходные дни Время работы с 8.00 до 17.00, обеденный перерыв с 12.00 до 13.00 Расширенный соц.пакет ;Высшее профильное образование. - Опыт работы с аналогичным функционалом не менее 2-х лет. - Уверенное знание языка программирования и запросов 1...;Проектирование, доработка нетиповых конфигураций в среде 1С:Предприятие 8.3. - Создание отчётов, обработок, web-сервисов. - Реализация обмена данными между...;"1С: Бухгалтерия; 1С: Зарплата и управление персоналом; 1С: Розница";398;0.07407407407407407;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
84;78;Ведущий инженер-программист (1С);1.0;1.0;Урало-Сибирская Теплоэнергетическая компания;2019-11-18T06:34:05+0300;"Обязанности:  Поддержка прикладного программного обеспечения (далее - ППО); Анализ и участие в модернизации ППО (приложения, интерфейсы, аналитические отчеты); Прием, учет и согласование с владельцами приложений заявки пользователей на доработку или модификацию эксплуатируемого ППО; Участие в подготовке технических заданий и в оформлении договоров по развитию и сопровождению ППО; Поддержка эксплуатируемых и вновь внедряемых ППО (модификация, настройки интерфейсов, выборка данных по запросу, формирование периодической отчетности), при необходимости согласование своих действий со структурными подразделениями; Консультирование пользователей по вопросам использования оборудования и работы с ППО; Контроль корректности работы пользователей вычислительной техники; Контроль соблюдения требований Общества к использованию программного обеспечения, пресечение случаев использования нелицензионного программного обеспечения; Ведение документации по вверенным системам, контроль ее соответствия актуальному состоянию.  Требования:  Высшее техническое образование (направления: программирование, информатика, вычислительная техника); Релевантный опыт работы не менее 1 года; Знание платформы 1С: Предприятие 8; Знание конфигураций 1С: Бухгалтерия 2; Навык обновления нетиповых конфигураций; Опыт работы в сфере энергетики, ЖКХ будет преимуществом.  Условия:  Работа в крупной теплоэнергетической компании; Официальное трудоустройство согласно ТК РФ, официальная заработная плата; Уровень зарплаты обсуждается индивидуально по результатам собеседования; График работы: 5/2 с 8.00 до 17.00, сб, вс - выходные; Возможность карьерного развития. ";"  Работа в крупной теплоэнергетической компании; Официальное трудоустройство согласно ТК РФ, официальная заработная плата; Уровень зарплаты обсуждается индивидуально по результатам собеседования; График работы: 5/2 с 8.00 до 17.00, сб, вс - выходные; Возможность карьерного развития. ";Высшее техническое образование (направления: программирование, информатика, вычислительная техника). Релевантный опыт работы не менее 1 года. Знание платформы 1С: Предприятие...;Поддержка прикладного программного обеспечения (далее - ППО). Анализ и участие в модернизации ППО (приложения, интерфейсы, аналитические отчеты). Прием, учет и согласование...;1С программирование;399;0.07407407407407407;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85;87;Ведущий инженер-программист (сопровождение 1С:8.x);1.0;1.0;Запсибгазпром-Газификация;2019-11-16T13:17:48+0300;Обязанности: - выявление, сбор, анализ, уточнение и формирование потребностей сопровождаемых клиентов при работе с корпоративной системой на базе 1С различных конфигураций- сопровождение клиентов в системе, консультации по вопросам работы программы. Выезд в офис клиента (при личной договоренности)- самостоятельные мелкие изменения в системе, доработки. Инсталляция в системе произведенных изменений- постановка задач (формирование ТЗ) программисту на значительные доработки в 1С- обучение сотрудников клиента. Составление рабочих инструкций для пользователей.- отчет по выполненной работе.- взаимодействие с бизнес-консультантами по развитию системы Профессиональные навыки: - развитые коммуникативные навыки- владение техниками работы с возражениями- профессиональное знание 1С:УПП (Управление продажами, Управление закупом, Управление производством, Управление запасами - на уровне продвинутого пользователя)- приветствуется знание 1С:Бухгалтерия, Зарплата и управление персоналом, Управление торговлей Требования:   опыт работы от 3 лет высшее профессиональное образование - специальное, по профилю дополнительное образование  Условия:  официальное трудоустройство, официальная заработная плата отпуск, больничный лист, согласно ТК РФ безлимитный полис ДМС  Приглашаем на работу в крупную строительную организацию. Просим направлять резюме на указанную почту в данной вакансии.;  официальное трудоустройство, официальная заработная плата отпуск, больничный лист, согласно ТК РФ безлимитный полис ДМС  Приглашаем на работу в крупную строительную организацию. Просим направлять резюме на указанную почту в данной вакансии.;Профессиональные навыки: - развитые коммуникативные навыки. - владение техниками работы с возражениями. - профессиональное знание 1С:УПП (Управление продажами, Управление закупом, Управление...;Инсталляция в системе произведенных изменений. - постановка задач (формирование ТЗ) <highlighttext>программисту</highlighttext> на значительные доработки в 1С. - обучение сотрудников клиента. ;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";400;0.14814814814814814;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
86;99;Программист 1С;1.0;1.0;Фармасинтез;2019-11-12T05:20:07+0300;"Обязанности:   Разработка на базе технического задания, либо поручения руководителя группы;   Внедрение и ведение отдельных проектов по автоматизации и интеграции 1С ERP.   Требования:   Высшее профессиональное образование;   Знание английского языка(технический);     Общее понимание процессов в производственно-торговой компании;   Умение быстро вникнуть в суть вопроса на основе технического задания;   На основе технического задания четко представлять конечную цель реализации доработок и уметь применять контрольные примеры;   Уметь планировать свою работу и контролировать выполнение задач в срок;   Умение донести до заказчика решение его проблемы как с доработкой по конфигурации, так и при оперировании данными базы 1С;   Разработка внешних отчетов и обработок в управляемом приложении;   Разработка печатных форм для 1С, управляемое приложение;   Умение использовать на практике обмены между различными БД1С и другими СУБД на основе формата XML и HTTP- запросов;   Знание конфигураций УТ 11 ( в и деале- 1С ERP );   Понимание принципов оптимизации производительности и использования RLS.   Условия:  Мы предлагаем работу на современном высокотехнологичном предприятии, входящем в Группу компаний «Фармасинтез», которая с 1997 года стабильно и успешно работает на фармацевтическом рынке России, специализируется на разработке и производстве противоопухолевых, антиретровирусных, сахароснижающих, гормональных препаратов, антибиотиков и входит в ТОП-3 самых быстроразвивающихся компаний страны. Трудоустройство, гарантии и компенсации – в соответствии с Трудовым Кодексом РФ. График работы: 5-дневная 40-часовая рабочая неделя с двумя выходными днями. ";  Мы предлагаем работу на современном высокотехнологичном предприятии, входящем в Группу компаний «Фармасинтез», которая с 1997 года стабильно и успешно работает на фармацевтическом рынке России, специализируется на разработке и производстве противоопухолевых, антиретровирусных, сахароснижающих, гормональных препаратов, антибиотиков и входит в ТОП-3 самых быстроразвивающихся компаний страны. Трудоустройство, гарантии и компенсации – в соответствии с Трудовым Кодексом РФ. График работы: 5-дневная 40-часовая рабочая неделя с двумя выходными днями. ;Высшее профессиональное образование. Знание английского языка(технический). Общее понимание процессов в производственно-торговой компании. Умение быстро вникнуть в суть вопроса...;Разработка на базе технического задания, либо поручения руководителя группы. Внедрение и ведение отдельных проектов по автоматизации и интеграции 1С...;" 1С: Предприятие 8;1С программирование; 1С: Управление Торговлей; 1С программирование; 1С: Документооборот";403;0.2962962962962963;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
87;31;Программист 1 С;3.0;4.0;«ОСД»;2019-11-20T15:37:51+0300;"Обязанности:  Программирование в среде 1С; Разработка, поддержка и доработка конфигураций 1С;  Участие в проектах интеграции ПО 1С с ПО других разработчиков;   Организация и поддержка обмена между базами 1С, сторонними источниками;   Постановка, контроль исполнения задач внешними разработчиками;   Разработка технической документации (ТЗ, инструкции);  Оперативное взаимодействие с пользователями, обучение и консультирование пользователей по разным вопросам  Требования:   Хорошее знание архитектуры и возможностей технологической платформы «1С:Предприятие 8.3»;   Опыт разработки на управляемых формах;   Опыт интеграции решений 1С с прочими информационными системами;   Анализ и оптимизация серверов/кластеров 1С по производительности;   Навыки администрирования, оптимизации и настройки СУБД MS SQL;   Ответственность и исполнительность;   Стремление к профессиональному развитию и обучению.   Условия:  офис м. Дмитровская/ м. Динамо время работы: с 9.30 до 18.30, пятница - до 17:15; полное соблюдение ТК РФ; чай, кофе, сахар, фрукты за счет организации; корпоративный автобус; ДМС после 6 месяцев работы;  мы предлагаем работу в стабильно развивающейся компании и предоставляем возможность присоединится к команде профессионалов, которая обладает многолетним опытом работы на финансовом рынке;  размер заработной платы определяется по итогам собеседования. ";"  офис м. Дмитровская/ м. Динамо время работы: с 9.30 до 18.30, пятница - до 17:15; полное соблюдение ТК РФ; чай, кофе, сахар, фрукты за счет организации; корпоративный автобус; ДМС после 6 месяцев работы;  мы предлагаем работу в стабильно развивающейся компании и предоставляем возможность присоединится к команде профессионалов, которая обладает многолетним опытом работы на финансовом рынке;  размер заработной платы определяется по итогам собеседования. ";Хорошее знание архитектуры и возможностей технологической платформы «1С:Предприятие 8.3». Опыт разработки на управляемых формах. Опыт интеграции решений...;...ПО других <highlighttext>разработчиков</highlighttext>. Организация и поддержка обмена между базами 1С, сторонними источниками. Постановка, контроль исполнения задач внешними <highlighttext>разработчиками</highlighttext>. ;"MS SQL; 1С программирование; SQL; MS SQL Server; 1С: Предприятие 8";405;0.0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
