;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
34;Web программист / стажер ecommerce на PHP (Новосибирск);Новосибирск;;;amazingcat LLC;2019-11-18T15:16:51+0300;0;0;Гибкий график;Стажировка;amazingcat - компания, занимающаяся разработкой крупных интернет-площадок в сфере E-Commerce для зарубежных клиентов. Наш стек технологий:PHP - как основной язык в компанииJavaScript (VueJS, NodeJS, Angular 8, Electron)Magento 2Laravel FrameworkMySQL/PostgresElasticsearchShopifyRuby on RailsRedisWordpressMongoDB Если вы только-только начинаете свой путь в IT, но уже способны решать нетривиальные для студента задачи - тогда вы по адресу! Мы приглашаем начинающих веб-разработчиков пройти оплачиваемую и официальную стажировку на базе нашей компании. После успешного прохождения стажировки мы сможем предложить оффер на позицию Junior-разработчика. Стажировка доступна как выпускникам профильных учебных заведений (СсУЗов и ВУЗов), студентам (да, даже первокурсникам!) и школьникам Из чего состоит стажировка   Работа с реальной командой. Мы - компания, где один из главных аспектов работы - коммуникабельность. Вы будете учиться и работать бок о бок с реальными разработчиками, которые готовы поделиться с вами их опытом.   Обучение. Программа стажировки делиться на несколько этапов, на каждой из которых вам будет помогать опытный наставник, готовый ответить на все ваши вопросы.   Работа над реальными кейсами. Каждая задача на стажировке так или иначе появлялась и решалась в рамках работы над нашими “боевыми” проектами. Таким образом, вы получите не абстрактный опыт, а тот же, что когда-то приобрели и мы.   Возможность работы из дома. Мы знаем, как иногда бывает сложно совмещать работу и учебу, поэтому готовы предоставить вам по-настоящему гибкий график, где вы сами выбираете удобное для вас время работы. Более того, мы разрешаем работать часть времени из дома (допускается 1 день в неделю при условии отработки рабочего дня)   Без ограничений по времени. Мы не будет подгонять вас, однако надеемся, что вы подойдете к обучению с полной самоотдачей и ответственностью. В зависимости от вашего прогресса, стажировка может продлиться до 3 месяцев.   Программа стажировки   Тестовое задание в офисе. Так мы сможем определить ваш реальный уровень знаний и принять дальнейшее решение об обучении.   SQL. Вы поймете, что такое вложенные запросы и научитесь работать с JOIN’ами. Также, мы научим вас составлять и оптимизировать большие запросы к базе данных.   Laravel Framework. Мы познакомим вас с этим фреймворком и научим работать не только с Eloquent-моделями, но и Query Builder’ом, а так же объясним все тонкости устройства работы данного фреймворка.   Magento 2. В качестве заключительного этапа стажировки вы познакомитесь и научитесь работать с Magento 2. Мы научим вас разрабатывать кастомные модули под данную систему, а в качестве небольшого экзамена вы реализуете свой модуль по заданному нами ТЗ.   Обращаем внимание, что стажировка предполагает 7-часовой рабочий день и не подходит для полностью удаленной работы.;;Laravel Framework. MySQL/Postgres. Ruby on Rails. Redis. Wordpress.;Стажировка доступна как выпускникам профильных учебных заведений (СсУЗов и ВУЗов), студентам (да, даже первокурсникам!) и школьникам.;"PHP; Linux; Magento; laravel; Yii"
36;Программист 1С;Новосибирск;;;Рыбный хит;2019-11-20T05:48:38+0300;0;0;Полный день;Полная занятость;"Обязанности:  Сопровождение баз данных и программирование конфигураций 1С 8.3 (администрирование, обновление конфигураций, устранение ошибок, поддержка пользователей); Создание, доработка и поддержка внешних отчетов и обработок, своевременное обновление информационных баз; Поддержка обменов как между системами на базе 1С, так между сторонними системами; Текущая поддержка и консультирование пользователей по общим вопросам работы 1С;   участие в новом проекте по созданию комплексной системы предприятия на основе 1С ; контроль за учетом фактических затрат предприятия и расчета себестоимости продукции; Создание, ведение и формирование отчетов:  * брака в производстве и на складах; * фактических остатков НЗП на конец отчетного периода * фактической себестоимости выпуска за период основной и побочной продукции (полуфабрикатов, брака) * неполной и полной производственной себестоимости и фактической полной себестоимости реализации продукции, * фактической стоимости остатков НЗП на конец отчетного периода; * формирования себестоимости; * формирование структуры себестоимости.   Требования:  знание основ администрирования, функционала учетной системы 1С предприятия; знание основ бухгалтерского, налогового учета; проектный подход в выполнении работ; знание производственного учета.  Условия:  достойная заработная плата; график работы 5/2 с 8 до 17; вкусные обеды в корпоративной столовой; место работы по адресу: Петрозаводская, ";"  достойная заработная плата; график работы 5/2 с 8 до 17; вкусные обеды в корпоративной столовой; место работы по адресу: Петрозаводская, ";Знание основ администрирования, функционала учетной системы 1С предприятия. Знание основ бухгалтерского, налогового учета. Проектный подход в выполнении работ. ;Сопровождение баз данных и программирование конфигураций 1С 8.3 (администрирование, обновление конфигураций, устранение ошибок, поддержка пользователей). Создание, доработка и...;"1С: Предприятие 8; 1С программирование; Расчет себестоимости; 1С: Производство; 1C: Бухгалтерия"
38;Веб-программист;Новосибирск;;;Резиновая подкова;2019-11-20T05:12:13+0300;3;6;Полный день;Полная занятость;Компания Резиновая подкова на рынке уже больше 20 лет. Мы занимаем лидирующие позиции в Сибири, а по некоторым направлениям и в России. Но - совершенству нет предела :) Мы продолжаем развиваться и расти, как качественно (улучшаем стандарты работы с клиентами), так и количественно (открываем новые Торгово-сервисные центры, берем новые дилерские контракты и т.д. и т.п.). И сейчас одна из задач Компании - развитие сайта как инструмента продаж и взаимодействия с клиентами. Поэтому нам нужен веб-разработчик. Какие основные задачи будут поставлены: - обеспечение и контроль быстродействия работы сайта на всех устройствах (в веб и мобильной версии) - обеспечение корректной интеграции сайта с 1С и CRM системой - разработка и корректировка действующего функционала сайта, дополнение и развитие функциональных блоков, фильтров, поисков, работы корзины - контроль корректности отображения и актуальности контента на сайте - настройка и корректная работа всех метрик, веб-аналитики - организация работы с подрядчиками и фрилансерами Мы предлагаем: - официальное трудоустройство и достойный уровень оплаты - рабочее место в Калининском районе, полный рабочий день Отправляйте свое резюме, задавайте вопросы и приходите на собеседование!  ; - официальное трудоустройство и достойный уровень оплаты - рабочее место в Калининском районе, полный рабочий день Отправляйте свое резюме, задавайте вопросы и приходите на собеседование!  ;;обеспечение и контроль быстродействия работы сайта на всех устройствах (в веб и мобильной версии). - обеспечение корректной интеграции сайта с 1...;1С-Битрикс
40;Программист микроконтроллеров;Новосибирск;;;НПО Цифровые регуляторы;2019-11-18T08:54:45+0300;3;6;Полный день;Полная занятость;Обязанности:  Программирование микроконтроллеров. Опыт проектирования импульсных преобразователей напряжения.  Требования:  Высшее образование. Умение проектировать устройства, содержащие аналоговые и цифровые схемы, в том числе микроконтроллеры. Умение проектировать печатные платы.  Условия:  Официальное трудоустройство. Работа в Советском р-не. ;  Официальное трудоустройство. Работа в Советском р-не. ;Опыт проектирования импульсных преобразователей напряжения. Требования: Высшее образование. Умение проектировать устройства, содержащие аналоговые и цифровые схемы, в том числе микроконтроллеры. ;Программирование микроконтроллеров.;
43;Back-end разработчик;Новосибирск;;;Броневик;2019-11-19T09:59:33+0300;3;6;Полный день;Полная занятость;"В команде Bronevik.com развивается и растет состав команды разработки. Мы открываем филиал в Новосибирске и находимся в поиске команды для реализации различных задач. Если Вы не являетесь данным специалистом, но можете кого-то порекомендовать, мы будем благодарны! О нас Bronevik.com - это революционная система онлайн-бронирования отелей в России и СНГ, созданная в 2008 году. Мы работаем над созданием собственного качественного продукта для онлайн-бронирования отелей по всей России и странам СНГ, с которыми работаем напрямую. Взаимодействуем с крупнейшими компаниями в сфере предоставления отельных услуг. При отклике на вакансию, пожалуйста, указывайте ссылку на репозитории с примерами кода. От разработчиков мы ждем:  Опыт разработки на PHP от 3 лет; Опыт реализации REST сервера; Опыт интеграции с внешними поставщиками по REST/SOAP API.  Для нас важны:  Опыт работы с Docker; Хорошие знания PHP7, ООП, Git; Безусловно, плюсом будет опыт работы mysql/postgreSQL mongoDB; Уверенные знания HTML, CSS, JS.  Плюсом будет:  Знание принципов функционального программирования; Умение применять TDD; Опыт работы с очередями RabbitMQ/Kafka.  Какие задачи выполнять:   Совместна с командой разработка продукта, API, интеграции с учетными системами и внешними веб-сервисами;   Написание тестов (unit) на написанный код;   Участие в code review.   От нас:  Условия работы в соответствии с ТК РФ: официальное трудоустройство и заработная плата. Гибкий рабочий график с началом дня с 10:00 до 11:00. Мы ценим стремление к развитию и самообразованию, поэтому предоставляем возможность компенсации внешнего обучения за счет компании (поездки на ИТ-конференции, митапы, курсы и др.). Уютный и современный офис в центре г. Новосибирска. Чай и свежемолотый кофе для вашей бодрости каждый день. Корпоративы, кутежи и командные игры - ежеквартально или как душа попросит. Ccылка на наш профиль в stackshare https://stackshare.io/bronevik-com/bronevik-com ";;Опыт разработки на PHP от 3 лет. Опыт реализации REST сервера. Опыт интеграции с внешними поставщиками по REST/SOAP API. ;Совместна с командой разработка продукта, API, интеграции с учетными системами и внешними веб-сервисами. Написание тестов (unit) на написанный код. ;"MySQL; Git; PostgreSQL; MongoDB; PHP; ООП; Веб-программирование"
44;Программист C#;Новосибирск;;;Дата Ист;2019-11-18T05:54:43+0300;1;3;Полный день;Полная занятость;"Мы реализуем высокотехнологичные проекты в сфере геоинформационных систем - от мобильных картографических приложений до систем управления геоданными на корпоративном уровне. Программные продукты, информационные системы и решения нашей компании применяются в управлении территориями и природными ресурсами, геологии и геофизике, добыче нефти и газа, управлении городским хозяйством, земельном кадастре, транспортной логистике, в сельском и лесном хозяйстве и многих других сферах деятельности. XTools Pro – набор инструментов к настольной версии ArcGIS, который делает работу по созданию профессиональных цифровых карт проще и быстрее. Это – наш собственный продукт, известный в среде ГИС-специалистов по всему миру. Геоинформационные системы (ГИС) — это самые современные цифровые технологии, направленные на создание, обработку и управление данными, имеющими координаты в пространстве. Требования к кандидатам:  NET (C#, WPF), Git; знание и понимание ООП; владение английским языком на уровне чтения технической документации (intermediate); ответственность, умение работать в команде, умение работать с чужим кодом.  Дополнительно приветствуется:  опыт работы с СУБД; умение работать с системой контроля версий (GIT, TFS и пр.); знание Python; знакомство с гибкими методологиями Agile (Scrum, Kanban).  Чем надо будет заниматься:  разрабатывать модули/плагины к ArcGIS Desktop на С# .NET с использованием WPF.  Мы предлагаем:  работа в команде; 8-часовой рабочий день (начало рабочего дня гибкое, до 10:00); испытательный срок - 1 месяц; официальное трудоустройство, льготы и гарантии по трудовому кодексу, «белая» заработная плата; предоставление отпусков в удобное время (28 дней в год); бесплатная медицинская страховка, которая включает ведущие клиники Новосибирска: ЦНМТ, Академмедикал, Медицинский центр им. Е.Н. Мешалкина, НИИТО, а также сеть Дентал Сервис; мощное железо: Intel Core i7, SSD, 16GB RAM; современный софт: в работе используем Visual Studio 2017, GIT для хранения исходного кода, YouTrack для баг-трекинга и билд-сервер с TeamCity для автоматической сборки исходного кода, ОС и office-пакеты последней линейки; компенсация стоимости занятий в бассейне; уютный и просторный офис, удобные кресла, мощное железо, современный софт, ароматный кофе и многое-многое другое.  Как мы разрабатываем XTools Pro При разработке XTools Pro мы сталкиваемся с различными типами задач — это и разработка новых алгоритмов, и создание красивого и удобного интерфейса, и решение архитектурных проблем, связанных с необходимостью поддерживать несколько платформ. Мы стараемся быстро реагировать на запросы пользователей, включаем в продукт новые инструменты и улучшения. Количество разработчиков в команде зависит от текущих задач. У нас есть менеджер продукта, разработчики, технический писатель, тестировщики и дизайнер. Для качественного управления проектом и планирования новых версий применяем методологию Scrum и баг-трекер YouTrack. Большая часть продукта написана на C#, а на С реализованы алгоритмы. Когда требуется написать интеграционные, нагрузочные или системные тесты, используем Python, в частности фреймворк PyTest. Разработку ведем в среде Visual Studio, а для совместной работы над кодом используем Git. Для техподдержки используем Zendesk, и пользователи XTools Pro могут быть уверены, что ни один запрос не будет пропущен! Нравится наш проект и подход к разработке - присоединяйтесь к нам :)  ";"  работа в команде; 8-часовой рабочий день (начало рабочего дня гибкое, до 10:00); испытательный срок - 1 месяц; официальное трудоустройство, льготы и гарантии по трудовому кодексу, «белая» заработная плата; предоставление отпусков в удобное время (28 дней в год); бесплатная медицинская страховка, которая включает ведущие клиники Новосибирска: ЦНМТ, Академмедикал, Медицинский центр им. Е.Н. Мешалкина, НИИТО, а также сеть Дентал Сервис; мощное железо: Intel Core i7, SSD, 16GB RAM; современный софт: в работе используем Visual Studio 2017, GIT для хранения исходного кода, YouTrack для баг-трекинга и билд-сервер с TeamCity для автоматической сборки исходного кода, ОС и office-пакеты последней линейки; компенсация стоимости занятий в бассейне; уютный и просторный офис, удобные кресла, мощное железо, современный софт, ароматный кофе и многое-многое другое.  Как мы разрабатываем XTools Pro При разработке XTools Pro мы сталкиваемся с различными типами задач — это и разработка новых алгоритмов, и создание красивого и удобного интерфейса, и решение архитектурных проблем, связанных с необходимостью поддерживать несколько платформ. Мы стараемся быстро реагировать на запросы пользователей, включаем в продукт новые инструменты и улучшения. Количество разработчиков в команде зависит от текущих задач. У нас есть менеджер продукта, разработчики, технический писатель, тестировщики и дизайнер. Для качественного управления проектом и планирования новых версий применяем методологию Scrum и баг-трекер YouTrack. Большая часть продукта написана на C#, а на С реализованы алгоритмы. Когда требуется написать интеграционные, нагрузочные или системные тесты, используем Python, в частности фреймворк PyTest. Разработку ведем в среде Visual Studio, а для совместной работы над кодом используем Git. Для техподдержки используем Zendesk, и пользователи XTools Pro могут быть уверены, что ни один запрос не будет пропущен! Нравится наш проект и подход к разработке - присоединяйтесь к нам :)  ";NET (C#, WPF), Git. Знание и понимание ООП. Владение английским языком на уровне чтения технической документации (intermediate). Ответственность, умение работать...;Разрабатывать модули/плагины к ArcGIS Desktop на С# .NET с использованием WPF.;"C#; .NET Framework; WPF; Английский язык; Git"
46;Веб-программист;Новосибирск;;;Дата Ист;2019-11-18T05:54:43+0300;1;3;Полный день;Полная занятость;"  Мы реализуем высокотехнологичные проекты в сфере геоинформационных систем - от мобильных картографических приложений до систем управления геоданными на корпоративном уровне. Программные продукты, информационные системы и решения нашей компании применяются в управлении территориями и природными ресурсами, геологии и геофизике, добыче нефти и газа, управлении городским хозяйством, земельном кадастре, транспортной логистике, в сельском и лесном хозяйстве и многих других сферах деятельности.   Обязанности  разработка статических и динамических веб-приложений на JS/HTML5/CSS3 по принципам SPA и CMS с использованием ГИС.    Требования    уверенные знания HTML5 и CSS3, принципы и приемы responsive-верстки; уверенные знания JavaScript; знание одного или нескольких современных JS-фреймворков; английский язык на уровне чтения технической документации (intermediate).    Условия  работа в команде; 8-часовой рабочий день (начало рабочего дня гибкое, до 10:00); испытательный срок - 1 месяц; официальное трудоустройство, льготы и гарантии по трудовому кодексу, «белая» заработная плата; предоставление отпусков в удобное время (28 дней в год); бесплатная медицинская страховка, которая включает ведущие клиники Новосибирска: ЦНМТ, Академмедикал, Медицинский центр им. Е.Н. Мешалкина, НИИТО, а также сеть Дентал Сервис; мощное железо: Intel Core i7, SSD, 16GB RAM; современный софт: в работе используем Visual Studio 2017, GIT для хранения исходного кода, YouTrack для баг-трекинга и билд-сервер с TeamCity для автоматической сборки исходного кода, ОС и office-пакеты последней линейки; компенсация стоимости занятий в бассейне; уютный и просторный офис, удобные кресла, ароматный кофе и многое-многое другое. ";;Уверенные знания HTML5 и CSS3, принципы и приемы responsive-верстки. Уверенные знания JavaScript. Знание одного или нескольких современных...;Разработка статических и динамических веб-приложений на JS/HTML5/CSS3 по принципам SPA и CMS с использованием ГИС.;"HTML5; CSS3; JavaScript; Английский язык"
47;Web-программист;Новосибирск;;;ТД Трианон;2019-11-19T03:07:30+0300;1;3;Полный день;Полная занятость;"Обязанности:  Создание и модификация страниц сайта.  Требования:   Знание php, Java script, c++, html, чистый Java script без frameworks;   Желательно sql,oracle   Знание алгебры в пределах школьного курса;   Аналитический склад ума, желание учиться и развиваться.   Условия:  Владение и опыт php, Java script без frameworks, css, html, sql, c++, oracle;  Знание алгебры в пределах школьного курса; Аналитический склад ума, желание учиться и развиваться. от 70 000 2. Знание алгебры в пределах школьного курса; Аналитический склад ума, желание учиться и развиваться. Знание и опыт php от 40 000 3. Работа в офисе; 4. Своевременная оплата;";"  Владение и опыт php, Java script без frameworks, css, html, sql, c++, oracle;  Знание алгебры в пределах школьного курса; Аналитический склад ума, желание учиться и развиваться. от 70 000 2. Знание алгебры в пределах школьного курса; Аналитический склад ума, желание учиться и развиваться. Знание и опыт php от 40 000 3. Работа в офисе; 4. Своевременная оплата;";Знание php, Java script, c++, html, чистый Java script без frameworks. Желательно sql,oracle. Знание алгебры в пределах школьного курса. ;Создание и модификация страниц сайта.;"HTML; CSS; PHP; SQL; phpMyAdmin; База данных: Oracle; Cистемы управления базами данных; Java"
48;Стажер – разработчик;Новосибирск;;;Дата Ист;2019-11-18T06:42:02+0300;0;0;Гибкий график;Стажировка;Наша компания занимается разработкой программного обеспечения в области геоинформационных систем - мы создаем профессиональные картографические приложения для веб, мобильных устройств и настольных систем. Мы ждем целеустремленных и ответственных студентов старших курсов или выпускников технических факультетов, предлагаем попробовать себя в разработке приложений в нашей компании. Вместе с нами вы сможете развиваться, решать сложные задачи и участвовать в интересных проектах. Мы предлагаем несколько направлений стажировки: - Веб-разработка (ASP.NET Core, HTML/JS, React, VueJS, KnockoutJS) - Desktop (C#, WPF, COM) - AI (Python, TensorFlow) - Системное программирование (C++ 11/14/17, STL, C#, dotNet Core, SQL, многопоточное исполнение, кодирование и сжатие информации, обработка изображений) Мы предлагаем интересные и разнообразные проекты под руководством опытных тимлидов, официальное трудоустройство и белую зарплату. У нас можно совмещать работу с учебой, по желанию устанавливается гибкий график работы и частичная занятость. Приглашаем стать частью нашей команды! P.S. Мы рассматриваем все резюме, даже если есть сомнения, что знаний или навыков будет недостаточно, но есть желание работать в нашей компании, откликайтесь, мы что-нибудь придумаем.;;Веб-разработка (ASP.NET Core, HTML/JS, React, VueJS, KnockoutJS). - Desktop (C#, WPF, COM). - AI (Python, TensorFlow). - Системное программирование (C++ 11...;;"C#; WPF; ASP.NET; Python; C++"
50;Программист С;Новосибирск;;;QTECH;2019-11-18T07:57:06+0300;1;3;Удаленная работа;Проектная работа;Программист С (аутсорс, фриланс)   Компания Qtech занимается разработкой и производством телекоммуникационного оборудования. Мы приглашаем программистов к сотрудничеству на проектной основе. Задачи: - Разработка ПО для абонентских устройств (домашние роутеры, plc и т.д.) - Разработка тестов к реализованному функционалу Ожидаем от Вас: - Отличное знание языка С - Хорошее знание Linux internals, опыт программирования под Linux - Опыт разработки и отладки сетевых приложений, знание сетей и принципов их работы    ;;Отличное знание языка С. - Хорошее знание Linux internals, опыт программирования под Linux. - Опыт разработки и отладки сетевых приложений, знание сетей...;Компания Qtech занимается разработкой и производством телекоммуникационного оборудования. - Разработка ПО для абонентских устройств (домашние роутеры, plc и т.д.). - ;
54;HTML-верстальщик (Front-end разработчик);Новосибирск;;;Космос-Веб;2019-11-18T11:55:09+0300;1;3;Полный день;Полная занятость;"Основная задача — кроссбраузерная, аккуратная верстка дизайн-макетов. Работаем по Scrum (недельными спринтами). (Работа в офисе) Обязательно владеть:  HTML; CSS; js, jQuery.  Желательно владеть:  git; CMS Битрикс; less; npm; pug; gulp, webpack; reactjs.  Условия работы:  работа в офисе; испытательный срок 2 месяца; возможность карьерного роста; официальное трудоустройство; демократические взаимоотношения, быстрое и оперативное принятие любых решений; классный молодой, дружный, интересный и веселый коллектив; стабильность (более 15 лет на рынке); удобное расположение офиса; мы приветствуем саморазвитие человека и выделяем для этого время; у нас не запрещены ICQ, Skype, Twitter, FB и ВКонтакте — это для нас эффективные коммуникации; офис на 12-ом этаже с панорамным видом на город.  О нас: Интернет-агентство «Космос-Веб» — ведущий эксперт Сибири в области разработки и продвижения сайтов. За 15 лет компанией реализовано более 500 проектов, направленных на развитие бизнеса клиентов и построение эффективных коммуникаций с их аудиторией. Компания регулярно занимает высокие места в профессиональных рейтингах. Обладатель наград «Золотой сайт» и «Премия Рунета». Среди клиентов: ТНК-BP, Dow Jones, «Ланта-банк», «Интер РАО», Банк «Левобережный», Аэропорт «Толмачево», «Lukse», «Электронный город», «Вира-строй», «iDent» и другие замечательные компании.";;Обязательно владеть: HTML. CSS. Js, jQuery. Желательно владеть:;Основная задача — кроссбраузерная, аккуратная верстка дизайн-макетов. Работаем по Scrum (недельными спринтами). (Работа в офисе).;
56;PHP программист;Новосибирск;;;Диджитал Клаудс;2019-11-20T09:28:47+0300;1;3;Полный день;Полная занятость;Разрабатываем высоконагруженые, не конвейерные проекты в сфере интернет-торговли. Из клиентов: Leroy Merlin, Открытие Брокер, Шашлыкофф, Альфа Страхование Требования:  Опыт программирования : PHP от 1 года Понимание и минимальный опыт работы с reactJS Опыт работы по системе CI/CD ведения проектов Аналитический склад ума, желание учиться и развиваться.  Плюсом будет:  Знание, опыт работы с CMS Bitrix Знание, опыт работы с ОС Linux Знание, опыт работы с Git, Jenkins  Условия:  Полный рабочий день ДМС за счет компании Корпоративный фитнес за счет компании Работа в Академгородке (свечка на ВЦ) или в офисе на м. Заельцовская Чай, кофе, печеньки + молодая энергичная компания    Готовы рассмотреть кандидатов без опыта работы с профильным образованием: ММФ НГУ, ФИТ НГУ, ФФ НГУ, ВКИ. НГТУ технические специальности Новосибирск, Красный проспект, м. Заельцовская или Академгородок, Лаврентьева свечка ВЦ;  Полный рабочий день ДМС за счет компании Корпоративный фитнес за счет компании Работа в Академгородке (свечка на ВЦ) или в офисе на м. Заельцовская Чай, кофе, печеньки + молодая энергичная компания    Готовы рассмотреть кандидатов без опыта работы с профильным образованием: ММФ НГУ, ФИТ НГУ, ФФ НГУ, ВКИ. НГТУ технические специальности Новосибирск, Красный проспект, м. Заельцовская или Академгородок, Лаврентьева свечка ВЦ;Опыт программирования : PHP от 1 года. Понимание и минимальный опыт работы с reactJS. Опыт работы по системе CI/CD ведения...;Разрабатываем высоконагруженые, не конвейерные проекты в сфере интернет-торговли. Из клиентов: Leroy Merlin, Открытие Брокер, Шашлыкофф, Альфа Страхование.;"PHP; ООП; 1С-Битрикс; MVC; HTML"
60;Младший программист 1С;Новосибирск;;;Холдинг Российские мясопродукты;2019-11-18T13:04:26+0300;0;0;Полный день;Полная занятость;Сибирская продовольственная компания - динамично и успешно развивающаяся компания, один из крупнейших производителей колбас и мясных деликатесов на отечественном рынке. Приглашаем к сотрудничеству Младшего программиста 1С:8 Обязанности:  Тестирование доработок. Участие в ИТ-проектах компании. Разработка алгоритмов решения поставленных задач в соответствии с требованиями технического задания. Разработка и отладка программного кода согласно техническому заданию: написание программного кода, проверка и отладка программного кода. Разработка и настройка в рабочее состояние механизмов обмена данными между конфигурациями 1С и другими программами. Консультирование сотрудников по работе с 1С.  Требования:  Высшее профильное образование. Готовы рассматривать выпускников с минимальным опытом работы, возможно без опыта работы. Теоретическое и практическое знание типовых конфигураций 1С:Предприятие будет вашим преимуществом. Стремление к развитию и совершенствованию в профессии: высокая мотивация на развитие в сфере программирования и внедрения программных решений/ Готовность решать сложные задачи, добиваться качественного результата. Умение работать в команде.  Условия:  Работа в крупной производственной компании. Официальное трудоустройство. Заработная плата всегда своевременна, она понятна и прозрачна. График работы: пятидневная рабочая неделя. Удаленных сотрудников не рассматриваем. Наша производственная площадка расположена в минутной шаговой доступности от остановки ДК Кирова. Дружественная цена на всю нашу продукцию.  В случае положительного рассмотрения вашего резюме на нашу вакансию - мы перезвоним Вам или отправим приглашение в течение двух недель.;  Работа в крупной производственной компании. Официальное трудоустройство. Заработная плата всегда своевременна, она понятна и прозрачна. График работы: пятидневная рабочая неделя. Удаленных сотрудников не рассматриваем. Наша производственная площадка расположена в минутной шаговой доступности от остановки ДК Кирова. Дружественная цена на всю нашу продукцию.  В случае положительного рассмотрения вашего резюме на нашу вакансию - мы перезвоним Вам или отправим приглашение в течение двух недель.;Высшее профильное образование. Готовы рассматривать выпускников с минимальным опытом работы, возможно без опыта работы. Теоретическое и практическое знание типовых конфигураций...;Тестирование доработок. Участие в ИТ-проектах компании. Разработка алгоритмов решения поставленных задач в соответствии с требованиями технического задания. ;"1С программирование; 1С: Предприятие 8; 1С: Производство; Тестирование; 1С: Документооборот"
